Open,High,Low,Close,Volume,Timestamp
38048.61,38048.61,38029.57,38044.38,0.071548,2022-01-26T11:58:00Z
38043.95,38107.08,38043.95,38102.19,0.406187,2022-01-26T11:59:00Z
38102.81,38123.6,38018.88,38046.97,0.739764,2022-01-26T12:00:00Z
38037.03,38045.97,38016.96,38023.86,0.111356,2022-01-26T12:01:00Z
38062.14,38065.87,37995,37996.9,0.600484,2022-01-26T12:02:00Z
37997.45,38000,37934.93,37945.33,1.405894,2022-01-26T12:03:00Z
37955.47,37966.52,37916.14,37930.56,0.413016,2022-01-26T12:04:00Z
37938.62,37994.84,37928.43,37986.19,1.531813,2022-01-26T12:05:00Z
37977.03,37982.82,37939,37963.17,1.26672,2022-01-26T12:06:00Z
37991.63,38017.89,37962.08,38012.46,0.204634,2022-01-26T12:07:00Z
38012.23,38012.23,37953.53,37955.07,0.180348,2022-01-26T12:08:00Z
37952.72,37982.39,37947.73,37971.63,0.093373,2022-01-26T12:09:00Z
37987.69,37987.69,37927.76,37927.76,0.363404,2022-01-26T12:10:00Z
37944.26,37973.41,37934.33,37952.5,0.078349,2022-01-26T12:11:00Z
37953.81,37980.16,37953.81,37965.2,0.047345,2022-01-26T12:12:00Z
37968.98,37975.6,37938.88,37948.84,0.066256,2022-01-26T12:13:00Z
37947.53,37953.74,37902.43,37907.06,0.444184,2022-01-26T12:14:00Z
37907.38,37917.17,37848.56,37870.24,0.386298,2022-01-26T12:15:00Z
37868.3,37881.89,37855,37855,0.198374,2022-01-26T12:16:00Z
37851.84,37864.02,37820.73,37862.84,1.006865,2022-01-26T12:17:00Z
37883.53,37898.11,37858.95,37859.33,0.274267,2022-01-26T12:18:00Z
37861.94,37885.94,37858.01,37859.52,0.633859,2022-01-26T12:19:00Z
37858.17,37881.02,37858.17,37871.59,0.113487,2022-01-26T12:20:00Z
37877.2,37881.48,37855.9,37879.24,0.179764,2022-01-26T12:21:00Z
37883.37,37922.11,37883.37,37909.22,0.552328,2022-01-26T12:22:00Z
37908.71,37922.44,37862.49,37862.49,0.296895,2022-01-26T12:23:00Z
37863.27,37892.39,37839.81,37840.31,0.195391,2022-01-26T12:24:00Z
37838.43,37863.2,37836.76,37850.87,0.269032,2022-01-26T12:25:00Z
37863.2,37874.17,37841.84,37842.98,0.2321,2022-01-26T12:26:00Z
37848.11,37852.61,37821.87,37830.8,0.206062,2022-01-26T12:27:00Z
37833.15,37873.01,37833.15,37849.87,0.092225,2022-01-26T12:28:00Z
37839.31,37855.76,37839.31,37849.96,0.014746,2022-01-26T12:29:00Z
37846.68,37859.99,37823.49,37828.35,0.102158,2022-01-26T12:30:00Z
37824.04,37858.09,37824.04,37856.18,0.078969,2022-01-26T12:31:00Z
37847.24,37858.05,37830.61,37834.04,1.302362,2022-01-26T12:32:00Z
37834.04,37870.24,37834.04,37860,0.221413,2022-01-26T12:33:00Z
37883.18,37897.12,37878,37895.46,0.032361,2022-01-26T12:34:00Z
37911.15,37912.77,37885.76,37889.76,0.16774,2022-01-26T12:35:00Z
37891.1,37942.06,37884.23,37932.79,0.658502,2022-01-26T12:36:00Z
37930.89,37954,37918.04,37939.8,0.492242,2022-01-26T12:37:00Z
37925.57,37956.05,37925.57,37936.43,0.077422,2022-01-26T12:38:00Z
37931.61,37931.61,37904.65,37917.06,0.308245,2022-01-26T12:39:00Z
37906.3,37925.71,37896.79,37896.79,0.592634,2022-01-26T12:40:00Z
37883.43,37889.26,37858.14,37866.01,0.079817,2022-01-26T12:41:00Z
37855.06,37866.57,37802.65,37820.92,0.2783,2022-01-26T12:42:00Z
37807.31,37817.34,37790.16,37813.28,1.241337,2022-01-26T12:43:00Z
37813.28,37856.38,37813.28,37827.97,0.092752,2022-01-26T12:44:00Z
37812.23,37848.57,37790.16,37848.57,0.4599,2022-01-26T12:45:00Z
37860.73,37863.35,37843.54,37846.92,0.22091,2022-01-26T12:46:00Z
37847.18,37848.65,37830.82,37832.11,0.085798,2022-01-26T12:47:00Z
37825.95,37859.37,37817.06,37846.59,0.087797,2022-01-26T12:48:00Z
37842.88,37852.92,37795.09,37812.41,1.016694,2022-01-26T12:49:00Z
37824.69,37857.66,37824.69,37850.93,0.179821,2022-01-26T12:50:00Z
37833.1,37853.07,37821.44,37832.25,0.291118,2022-01-26T12:51:00Z
37832.25,37838.25,37821.44,37825.89,0.340975,2022-01-26T12:52:00Z
37830,37854.48,37823.96,37838.53,0.680647,2022-01-26T12:53:00Z
37846.79,37849.67,37799.42,37816.71,2.0335,2022-01-26T12:54:00Z
37818.1,37868.5,37818.1,37844.63,0.762124,2022-01-26T12:55:00Z
37847.91,37847.91,37778.57,37778.82,1.106613,2022-01-26T12:56:00Z
37783.52,37813.65,37775,37807.96,0.243761,2022-01-26T12:57:00Z
37816.71,37816.71,37776.89,37780.34,0.485229,2022-01-26T12:58:00Z
37779.6,37790.5,37779.6,37782.06,0.100185,2022-01-26T12:59:00Z
37781.99,37833.01,37781.99,37815.92,1.274144,2022-01-26T13:00:00Z
37827,37836.38,37823.62,37836.38,0.056041,2022-01-26T13:01:00Z
37812.88,37814.57,37788.89,37799.52,0.382447,2022-01-26T13:02:00Z
37806.73,37810.49,37797.92,37808.8,0.280754,2022-01-26T13:03:00Z
37803.73,37831.9,37801.56,37827.72,0.383917,2022-01-26T13:04:00Z
37817.87,37856.29,37788.19,37788.19,1.168602,2022-01-26T13:05:00Z
37794.44,37794.8,37629.71,37706.78,9.471696,2022-01-26T13:06:00Z
37721,37835.15,37721,37817.54,0.65088,2022-01-26T13:07:00Z
37803,37879.29,37803,37879.29,0.391946,2022-01-26T13:08:00Z
37877.16,38012.29,37868.57,37890.32,6.052666,2022-01-26T13:09:00Z
37908.74,37931.8,37849.23,37849.23,0.500363,2022-01-26T13:10:00Z
37849.23,37849.23,37730.79,37743.88,2.102961,2022-01-26T13:11:00Z
37744.48,37758.76,37710.83,37710.83,0.183313,2022-01-26T13:12:00Z
37708.36,37742.04,37692.36,37717,0.818481,2022-01-26T13:13:00Z
37700,37744.34,37689.34,37733.44,1.199585,2022-01-26T13:14:00Z
37736.19,37764.94,37684.25,37701.96,0.26893,2022-01-26T13:15:00Z
37685.25,37737.2,37685.25,37709.75,0.891247,2022-01-26T13:16:00Z
37718.81,37760.98,37704.15,37759.76,0.150606,2022-01-26T13:17:00Z
37775.66,37777.6,37732.1,37734.48,0.317876,2022-01-26T13:18:00Z
37744.48,37781.63,37723.22,37745.08,0.584043,2022-01-26T13:19:00Z
37766.04,37766.04,37751,37752.31,0.02164,2022-01-26T13:20:00Z
37752.31,37813.67,37752.31,37811.26,0.417474,2022-01-26T13:21:00Z
37790.57,37817.67,37782.27,37804.25,0.714085,2022-01-26T13:22:00Z
37795.32,37875.78,37791.38,37875.78,1.026744,2022-01-26T13:23:00Z
37878.36,38002.59,37878,38002.59,2.132603,2022-01-26T13:24:00Z
37992.36,38052.08,37971.97,38000,1.114538,2022-01-26T13:25:00Z
37963.73,37986.98,37937.33,37986.98,0.052449,2022-01-26T13:26:00Z
37965.16,37988.14,37960.27,37960.27,0.151009,2022-01-26T13:27:00Z
37974.08,38000,37944.59,37992.66,2.136965,2022-01-26T13:28:00Z
37991.83,38018.4,37985.33,38003.19,1.177979,2022-01-26T13:29:00Z
38001.97,38022.19,37940.98,37955.33,0.733889,2022-01-26T13:30:00Z
37968.33,37998.59,37961.6,37964.25,0.237637,2022-01-26T13:31:00Z
37963,38001.91,37955.34,37987.52,0.141613,2022-01-26T13:32:00Z
37991.54,38029.93,37940,37940.26,4.236714,2022-01-26T13:33:00Z
37932.32,37946.88,37922.6,37937.5,0.188636,2022-01-26T13:34:00Z
37928.62,37952.34,37919.31,37919.31,0.709845,2022-01-26T13:35:00Z
37931.04,37998.24,37924.37,37965.42,0.727836,2022-01-26T13:36:00Z
37978.29,37997.69,37956.09,37977.99,0.425225,2022-01-26T13:37:00Z
37981.92,38008.99,37959.87,37987.87,2.506696,2022-01-26T13:38:00Z
37987.88,37989.15,37925.28,37939.39,0.293424,2022-01-26T13:39:00Z
37953.72,37953.72,37935.62,37935.62,0.020375,2022-01-26T13:40:00Z
37941.92,37972.31,37941.92,37972.31,0.078245,2022-01-26T13:41:00Z
37972.33,37985.12,37953.51,37985.12,0.264607,2022-01-26T13:42:00Z
37980.76,37995.3,37973.38,37979.6,0.656257,2022-01-26T13:43:00Z
37985,37999.96,37970.27,37970.27,0.860135,2022-01-26T13:44:00Z
37962.68,38044.6,37962.61,38017.5,0.536589,2022-01-26T13:45:00Z
38035.36,38097.04,37987.83,38097.04,1.723966,2022-01-26T13:46:00Z
38100.39,38184.57,38070,38184.57,3.22843,2022-01-26T13:47:00Z
38172.46,38194.99,38145.71,38169.64,2.841882,2022-01-26T13:48:00Z
38175.82,38222.9,38171.5,38217.16,1.053494,2022-01-26T13:49:00Z
38220.65,38220.65,38172.07,38198.4,0.897729,2022-01-26T13:50:00Z
38189,38262.4,38183.19,38228.55,0.800919,2022-01-26T13:51:00Z
38239.57,38311.15,38204.98,38206.37,3.39621,2022-01-26T13:52:00Z
38214.02,38214.02,38178.26,38192.82,0.393271,2022-01-26T13:53:00Z
38192.82,38195.59,38125.01,38142.78,2.300331,2022-01-26T13:54:00Z
38144.23,38155.22,38062.75,38076.55,0.519205,2022-01-26T13:55:00Z
38074.75,38122,38067.97,38108.85,0.408518,2022-01-26T13:56:00Z
38108.85,38154.8,38108.08,38153.01,0.848504,2022-01-26T13:57:00Z
38141.36,38164.9,38097.85,38159.6,1.258534,2022-01-26T13:58:00Z
38161.08,38252.64,38156.05,38218.32,1.099714,2022-01-26T13:59:00Z
38219.11,38219.11,38167.05,38189.93,2.32606,2022-01-26T14:00:00Z
38205.25,38438.98,38194.15,38388.12,16.28409,2022-01-26T14:01:00Z
38388.12,38388.12,38287.54,38331,1.422085,2022-01-26T14:02:00Z
38330,38330,38256.64,38303.6,1.656438,2022-01-26T14:03:00Z
38300,38323.27,38290,38305.58,0.349515,2022-01-26T14:04:00Z
38301.69,38428.54,38284.54,38417.33,1.750964,2022-01-26T14:05:00Z
38417.33,38500,38377.02,38381.64,3.668528,2022-01-26T14:06:00Z
38389.59,38440.63,38364.83,38410.65,1.377627,2022-01-26T14:07:00Z
38395.19,38395.19,38350,38375.92,5.230518,2022-01-26T14:08:00Z
38350,38381.24,38325.37,38339.4,3.844797,2022-01-26T14:09:00Z
38350,38363.09,38291.04,38312.57,0.534071,2022-01-26T14:10:00Z
38306,38314.95,38280.98,38288.32,1.883782,2022-01-26T14:11:00Z
38292.05,38379.69,38275.22,38354.2,5.9687,2022-01-26T14:12:00Z
38345,38432.6,38343.42,38422.97,0.594347,2022-01-26T14:13:00Z
38423.49,38484.09,38418.67,38473.86,4.100654,2022-01-26T14:14:00Z
38475.06,38504.75,38368.26,38430.21,7.023502,2022-01-26T14:15:00Z
38430.21,38434.43,38373.66,38395.59,0.416198,2022-01-26T14:16:00Z
38393.64,38415.75,38373.66,38373.66,2.065205,2022-01-26T14:17:00Z
38362.06,38433.55,38350,38433.55,1.168505,2022-01-26T14:18:00Z
38418.72,38472.51,38412.96,38439.08,1.428697,2022-01-26T14:19:00Z
38433.04,38447.07,38415.11,38423.26,0.57341,2022-01-26T14:20:00Z
38425.7,38547.22,38425.66,38486.65,3.019448,2022-01-26T14:21:00Z
38474.23,38476.87,38431.26,38445.92,0.212968,2022-01-26T14:22:00Z
38447.84,38450.45,38386.1,38411.86,1.762019,2022-01-26T14:23:00Z
38402.09,38406.61,38380.69,38380.69,0.184859,2022-01-26T14:24:00Z
38373.74,38470.8,38373.74,38436.11,2.070238,2022-01-26T14:25:00Z
38433.92,38448.83,38371.14,38371.14,1.040038,2022-01-26T14:26:00Z
38382.46,38425.64,38360.45,38387.4,2.126647,2022-01-26T14:27:00Z
38386.55,38410.76,38362.61,38391.84,0.788355,2022-01-26T14:28:00Z
38398.72,38448.48,38398.72,38426.44,0.88618,2022-01-26T14:29:00Z
38448.48,38463.15,38391.37,38416.16,0.712052,2022-01-26T14:30:00Z
38443.19,38443.21,38376.21,38384.53,0.814042,2022-01-26T14:31:00Z
38380.44,38380.44,38236.29,38245.35,2.200275,2022-01-26T14:32:00Z
38273.33,38273.33,38212.8,38212.8,0.597261,2022-01-26T14:33:00Z
38235.85,38269.15,38195.28,38195.28,0.345379,2022-01-26T14:34:00Z
38220.94,38224.73,38147.1,38180.5,1.864897,2022-01-26T14:35:00Z
38157.79,38248.05,38134.02,38196.07,4.6536,2022-01-26T14:36:00Z
38204.11,38295.06,38204.1,38270.51,1.288704,2022-01-26T14:37:00Z
38275.07,38313.36,38236.85,38240.71,1.571977,2022-01-26T14:38:00Z
38248.83,38288.94,38232.57,38232.57,0.303991,2022-01-26T14:39:00Z
38225,38282.72,38205.89,38230.78,0.792788,2022-01-26T14:40:00Z
38264.69,38269.03,38233.41,38236.27,1.48198,2022-01-26T14:41:00Z
38268.95,38286.15,38204.31,38204.31,0.369043,2022-01-26T14:42:00Z
38191.12,38203.83,38167.73,38172.57,0.273446,2022-01-26T14:43:00Z
38165.42,38181.96,38091.94,38091.94,2.221628,2022-01-26T14:44:00Z
38113.32,38227.02,38113.32,38174.65,5.579247,2022-01-26T14:45:00Z
38169.47,38231.66,38169.47,38228.48,1.876621,2022-01-26T14:46:00Z
38212.43,38212.43,38142.41,38158.67,3.025649,2022-01-26T14:47:00Z
38173.54,38209.86,38166.32,38194.74,0.552691,2022-01-26T14:48:00Z
38198.62,38275.68,38198.62,38242.66,2.024796,2022-01-26T14:49:00Z
38223.84,38247.43,38190.46,38224.45,2.357281,2022-01-26T14:50:00Z
38216.79,38257.75,38201.02,38253.78,0.654476,2022-01-26T14:51:00Z
38276.93,38276.93,38247.75,38273.53,0.656956,2022-01-26T14:52:00Z
38273.53,38305.58,38268.41,38305.58,0.324062,2022-01-26T14:53:00Z
38287.54,38305.58,38279.07,38282.67,0.724439,2022-01-26T14:54:00Z
38282.67,38292.38,38246.61,38286.01,0.476198,2022-01-26T14:55:00Z
38286.01,38312.12,38274.69,38303.6,0.918218,2022-01-26T14:56:00Z
38282.71,38288.18,38212.9,38252.06,1.539093,2022-01-26T14:57:00Z
38241.61,38257.07,38238.71,38242.64,0.182627,2022-01-26T14:58:00Z
38255.3,38275.93,38217.17,38272.22,1.660153,2022-01-26T14:59:00Z
38268.06,38324.02,38205.31,38319.88,1.237752,2022-01-26T15:00:00Z
38335.98,38339.84,38282.29,38313.73,1.490456,2022-01-26T15:01:00Z
38326.31,38360,38317.96,38359.13,0.501079,2022-01-26T15:02:00Z
38349.45,38378.62,38316.44,38342.41,0.807073,2022-01-26T15:03:00Z
38360.47,38394.31,38345.39,38358.19,0.655657,2022-01-26T15:04:00Z
38386.76,38386.76,38339.99,38365.52,1.084661,2022-01-26T15:05:00Z
38378.31,38394.31,38345.74,38374.47,3.810248,2022-01-26T15:06:00Z
38360.96,38367.52,38308.52,38332.46,2.479302,2022-01-26T15:07:00Z
38330.51,38371.21,38330.51,38343.39,2.172909,2022-01-26T15:08:00Z
38356.23,38370.24,38319.07,38369.62,0.470614,2022-01-26T15:09:00Z
38369.85,38377.97,38287.46,38288.06,1.081181,2022-01-26T15:10:00Z
38291.53,38362.32,38287.88,38340.72,0.654716,2022-01-26T15:11:00Z
38340.72,38366.19,38300.68,38300.68,0.311866,2022-01-26T15:12:00Z
38306.8,38318.32,38202.47,38235.9,1.585327,2022-01-26T15:13:00Z
38238.15,38256.74,38172.5,38204.55,2.980329,2022-01-26T15:14:00Z
38207.05,38210.33,38140.78,38140.78,1.058661,2022-01-26T15:15:00Z
38122.36,38158.18,38101.52,38149.96,0.507395,2022-01-26T15:16:00Z
38164.36,38195.14,38147.84,38194.94,0.311734,2022-01-26T15:17:00Z
38176.73,38193.13,38141.29,38193.13,0.220663,2022-01-26T15:18:00Z
38210.81,38222.57,38210.81,38221.17,0.120666,2022-01-26T15:19:00Z
38210.81,38233.58,38202.85,38202.85,0.395057,2022-01-26T15:20:00Z
38190.42,38190.42,38150.42,38181.9,0.619258,2022-01-26T15:21:00Z
38175.78,38175.78,38105.9,38133.64,0.880711,2022-01-26T15:22:00Z
38133.64,38133.93,38092.26,38092.26,0.26246,2022-01-26T15:23:00Z
38091.58,38095.3,38042,38042,0.777223,2022-01-26T15:24:00Z
38037.37,38037.37,37956.39,37956.39,2.694386,2022-01-26T15:25:00Z
37951.05,37983.72,37943.4,37983.72,1.799981,2022-01-26T15:26:00Z
37979.87,37979.87,37864.73,37901.49,5.422067,2022-01-26T15:27:00Z
37921.02,37924.59,37853.75,37853.75,1.163107,2022-01-26T15:28:00Z
37855.01,37917.24,37850,37917.24,1.052588,2022-01-26T15:29:00Z
37911.38,37960.17,37890.07,37890.07,1.784843,2022-01-26T15:30:00Z
37878.43,37960.17,37878.43,37960.17,0.908435,2022-01-26T15:31:00Z
37974.82,38037.37,37974.82,38017.35,1.771699,2022-01-26T15:32:00Z
38011.38,38039.16,37968.38,38025.45,0.787971,2022-01-26T15:33:00Z
38025.45,38050.79,38005.95,38040.01,0.462707,2022-01-26T15:34:00Z
38029.22,38041.19,37984.92,38000,1.548288,2022-01-26T15:35:00Z
38003.34,38021.42,37984.12,38002.35,0.455909,2022-01-26T15:36:00Z
38003.87,38035.49,38000.75,38000.75,0.796169,2022-01-26T15:37:00Z
37996.8,38047,37994.42,38047,0.339349,2022-01-26T15:38:00Z
38033.01,38066.22,37970.87,37996.98,2.581533,2022-01-26T15:39:00Z
38037.1,38053.35,38024.41,38042.47,0.154686,2022-01-26T15:40:00Z
38034.95,38041,38014.64,38041,4.519202,2022-01-26T15:41:00Z
38040.99,38040.99,38005.92,38005.92,0.149168,2022-01-26T15:42:00Z
38010.77,38041,37995.5,37995.76,0.671312,2022-01-26T15:43:00Z
37995.75,37997.6,37955.16,37961.02,1.308623,2022-01-26T15:44:00Z
37985.31,38000,37961.09,37961.09,1.188516,2022-01-26T15:45:00Z
37986.81,38030.29,37974.72,37974.72,0.760988,2022-01-26T15:46:00Z
37975.25,38028.25,37932.32,37932.32,0.451041,2022-01-26T15:47:00Z
37930,37967.6,37930,37950,1.493214,2022-01-26T15:48:00Z
37964.37,37964.37,37849.39,37885.01,5.153469,2022-01-26T15:49:00Z
37881.69,37976.85,37859.57,37931.16,3.723135,2022-01-26T15:50:00Z
37941.42,37944.05,37894.36,37915.09,1.08855,2022-01-26T15:51:00Z
37942.22,37951.29,37915.35,37919.81,0.228864,2022-01-26T15:52:00Z
37918.88,37950.4,37897.11,37915.12,0.293275,2022-01-26T15:53:00Z
37936,37967.84,37933.71,37967.84,0.504678,2022-01-26T15:54:00Z
37956.23,37966.9,37891.34,37926.04,3.196785,2022-01-26T15:55:00Z
37927.15,38007.77,37927.15,38003.8,0.228193,2022-01-26T15:56:00Z
38002.58,38061.22,38000,38038.66,1.160656,2022-01-26T15:57:00Z
38039.12,38043.89,38019.95,38019.95,0.273518,2022-01-26T15:58:00Z
38025.02,38047.77,38024.14,38024.14,0.166643,2022-01-26T15:59:00Z
38009.22,38029.66,37969.52,38004.74,1.56226,2022-01-26T16:00:00Z
37989.43,38009.84,37979.53,37987.36,0.37517,2022-01-26T16:01:00Z
37985.33,38053.82,37985.33,38000.3,0.588677,2022-01-26T16:02:00Z
38004.18,38004.18,37945.57,37971.69,4.405165,2022-01-26T16:03:00Z
37972.5,37999.21,37967.11,37979.3,1.190702,2022-01-26T16:04:00Z
37990.65,38054.8,37990.65,38037.5,0.918696,2022-01-26T16:05:00Z
38050.02,38100.38,38016.16,38089.26,1.023254,2022-01-26T16:06:00Z
38088.9,38089.26,38049.27,38080.11,0.273923,2022-01-26T16:07:00Z
38083.92,38100.39,38083.92,38100.39,0.320236,2022-01-26T16:08:00Z
38112.82,38132.26,38094,38095.06,0.899409,2022-01-26T16:09:00Z
38103.44,38119.47,38071.95,38088.16,0.970955,2022-01-26T16:10:00Z
38094.54,38123.57,38094.54,38114.52,0.191259,2022-01-26T16:11:00Z
38129.78,38140,38106.25,38119.33,0.044607,2022-01-26T16:12:00Z
38107.77,38129.69,38107.76,38107.76,0.102958,2022-01-26T16:13:00Z
38117.47,38159.24,38117.47,38155.64,0.181285,2022-01-26T16:14:00Z
38157.33,38157.33,38114.01,38119.04,0.491104,2022-01-26T16:15:00Z
38141.91,38195,38141.91,38192.4,0.710499,2022-01-26T16:16:00Z
38175.29,38175.29,38115.92,38115.92,0.120696,2022-01-26T16:17:00Z
38115.92,38135.27,38114.5,38129.38,0.119901,2022-01-26T16:18:00Z
38129.39,38129.39,38086.4,38100.85,0.528168,2022-01-26T16:19:00Z
38106.81,38147.64,38085.46,38107.82,0.565632,2022-01-26T16:20:00Z
38107.82,38158.19,38097.69,38140.66,1.820448,2022-01-26T16:21:00Z
38140.66,38200,38140.66,38200,0.541153,2022-01-26T16:22:00Z
38200,38209.03,38161.1,38209.03,0.367828,2022-01-26T16:23:00Z
38201.32,38201.32,38155.4,38165.47,0.17202,2022-01-26T16:24:00Z
38162.5,38197.14,38147.66,38172.56,0.528094,2022-01-26T16:25:00Z
38193.25,38199.16,38182.76,38191.28,0.366746,2022-01-26T16:26:00Z
38179.18,38179.18,38157.55,38163.54,0.461036,2022-01-26T16:27:00Z
38155,38208.98,38154.99,38192.72,0.20019,2022-01-26T16:28:00Z
38182.54,38182.54,38139.4,38152.11,0.204111,2022-01-26T16:29:00Z
38152.83,38182.54,38151.35,38182.54,0.139951,2022-01-26T16:30:00Z
38188.74,38209.03,38166.83,38189.67,0.774055,2022-01-26T16:31:00Z
38182.28,38194.17,38155.28,38194.17,0.243203,2022-01-26T16:32:00Z
38183.26,38183.26,38155,38155,0.61306,2022-01-26T16:33:00Z
38152.22,38152.22,38086.07,38113.42,0.447933,2022-01-26T16:34:00Z
38101.95,38141.32,38101.95,38117.86,0.190718,2022-01-26T16:35:00Z
38119.5,38151.28,38057.7,38100,1.198523,2022-01-26T16:36:00Z
38096.5,38096.5,38053.72,38087.64,0.265518,2022-01-26T16:37:00Z
38087.64,38087.64,38053,38069.1,0.307565,2022-01-26T16:38:00Z
38084.22,38133.12,38084.22,38133.12,0.385623,2022-01-26T16:39:00Z
38139.57,38189.08,38120.41,38189.08,0.164329,2022-01-26T16:40:00Z
38191.91,38249.99,38191.91,38223.93,0.267458,2022-01-26T16:41:00Z
38190.29,38211.78,38188.01,38188.02,0.203712,2022-01-26T16:42:00Z
38206.67,38249.32,38206.67,38225.73,1.582292,2022-01-26T16:43:00Z
38233.39,38233.39,38213.86,38213.86,0.18453,2022-01-26T16:44:00Z
38220.94,38238.87,38210.57,38225.89,0.163965,2022-01-26T16:45:00Z
38204.35,38238.31,38204.35,38225.36,0.371603,2022-01-26T16:46:00Z
38210.12,38250,38210.12,38247.27,0.411632,2022-01-26T16:47:00Z
38232.67,38243.06,38215.34,38238.31,0.091769,2022-01-26T16:48:00Z
38242.23,38242.23,38180.62,38213.26,0.196205,2022-01-26T16:49:00Z
38213.26,38213.26,38161.11,38172.73,1.041851,2022-01-26T16:50:00Z
38170.41,38183.55,38146.97,38183.55,2.320181,2022-01-26T16:51:00Z
38174.96,38201.69,38163.38,38201.69,0.084961,2022-01-26T16:52:00Z
38210.19,38237.95,38210.19,38237.95,0.036963,2022-01-26T16:53:00Z
38250,38280,38232.31,38241.31,0.662212,2022-01-26T16:54:00Z
38237,38274.33,38237,38272.62,0.461875,2022-01-26T16:55:00Z
38273.13,38288.69,38259.58,38288.41,0.172758,2022-01-26T16:56:00Z
38283.78,38293.69,38262.16,38286,0.253958,2022-01-26T16:57:00Z
38271.92,38303.68,38271.92,38295.38,0.818044,2022-01-26T16:58:00Z
38296.69,38332.04,38289.99,38289.99,5.251955,2022-01-26T16:59:00Z
38306.02,38337.94,38291.18,38316.63,0.76866,2022-01-26T17:00:00Z
38313.22,38343.03,38305.81,38320.61,2.230545,2022-01-26T17:01:00Z
38312.62,38335.34,38297.16,38297.16,1.00359,2022-01-26T17:02:00Z
38299.22,38374.79,38299.22,38337.07,1.470281,2022-01-26T17:03:00Z
38331.93,38380,38318.6,38364.5,1.441396,2022-01-26T17:04:00Z
38367.36,38380,38353.97,38358.22,0.502001,2022-01-26T17:05:00Z
38359.95,38374.37,38350.78,38374.37,0.166458,2022-01-26T17:06:00Z
38376.64,38391.28,38363.36,38380.65,0.531349,2022-01-26T17:07:00Z
38374.24,38377.03,38355.44,38359.22,1.135634,2022-01-26T17:08:00Z
38358.85,38386.19,38358.85,38386.19,0.180713,2022-01-26T17:09:00Z
38376.53,38380.76,38358.85,38368.35,0.14491,2022-01-26T17:10:00Z
38368.35,38379.77,38343.13,38378.43,1.633122,2022-01-26T17:11:00Z
38374.59,38395.25,38363.28,38376.6,1.044261,2022-01-26T17:12:00Z
38380.67,38398.05,38348.13,38389.56,0.785066,2022-01-26T17:13:00Z
38382.73,38382.73,38326.55,38329.24,1.268715,2022-01-26T17:14:00Z
38331.18,38338.7,38307.08,38334.27,0.60591,2022-01-26T17:15:00Z
38334.26,38340.34,38310.92,38340.3,0.28077,2022-01-26T17:16:00Z
38336.19,38341.01,38319.49,38335.76,0.589831,2022-01-26T17:17:00Z
38324.16,38324.16,38277.09,38296.79,0.300718,2022-01-26T17:18:00Z
38301.74,38311.92,38251.33,38251.33,3.277009,2022-01-26T17:19:00Z
38259.81,38295,38259.08,38295,0.388677,2022-01-26T17:20:00Z
38285.27,38298.78,38268.88,38268.88,1.067191,2022-01-26T17:21:00Z
38251.33,38256.36,38224.43,38242.12,0.393328,2022-01-26T17:22:00Z
38242.12,38256.36,38214.38,38256.36,0.946073,2022-01-26T17:23:00Z
38256.36,38256.36,38194.04,38216.86,0.415074,2022-01-26T17:24:00Z
38220.27,38230.99,38214.54,38230.99,0.74124,2022-01-26T17:25:00Z
38214.54,38240.42,38214.54,38240.42,0.265394,2022-01-26T17:26:00Z
38254.39,38254.39,38219.69,38231.83,0.397517,2022-01-26T17:27:00Z
38231.84,38241.4,38215.32,38229.04,0.286991,2022-01-26T17:28:00Z
38257.43,38259.16,38237.72,38259.16,0.05853,2022-01-26T17:29:00Z
38239.35,38245.02,38220.32,38232.26,0.804943,2022-01-26T17:30:00Z
38246.43,38253.62,38243.25,38243.25,0.233333,2022-01-26T17:31:00Z
38232.26,38232.26,38210.4,38226.7,0.772609,2022-01-26T17:32:00Z
38216.3,38216.3,38142.42,38142.42,0.63302,2022-01-26T17:33:00Z
38140.58,38140.58,38084.58,38095.13,0.636496,2022-01-26T17:34:00Z
38083.52,38158.2,38071.62,38139.45,2.436184,2022-01-26T17:35:00Z
38135.5,38154.36,38131.94,38131.94,0.089549,2022-01-26T17:36:00Z
38138.91,38138.91,38108.32,38118.29,0.628217,2022-01-26T17:37:00Z
38123.05,38131.19,38108.32,38116.76,0.128781,2022-01-26T17:38:00Z
38108.32,38108.32,38065.33,38065.33,0.764811,2022-01-26T17:39:00Z
38074.84,38103.99,38074.84,38099.12,0.712006,2022-01-26T17:40:00Z
38089.38,38089.38,38006.2,38006.2,5.509972,2022-01-26T17:41:00Z
38025.39,38171.83,37997.17,38118.11,2.237276,2022-01-26T17:42:00Z
38130.18,38175.15,38120.33,38146.34,4.520022,2022-01-26T17:43:00Z
38156.95,38180.52,38145.23,38150,0.998291,2022-01-26T17:44:00Z
38158.32,38163.85,38112.97,38112.97,0.419701,2022-01-26T17:45:00Z
38112.97,38112.97,38017.68,38050.48,1.894393,2022-01-26T17:46:00Z
38052.02,38114,38052.02,38067.74,0.167639,2022-01-26T17:47:00Z
38088.35,38089.6,38027.48,38077.01,2.648731,2022-01-26T17:48:00Z
38089.36,38098.45,38079.61,38098.45,0.066138,2022-01-26T17:49:00Z
38100.4,38100.4,38072.13,38072.17,0.141927,2022-01-26T17:50:00Z
